,0,0,1,2,3
29,1,1.0509459213337617,0.8191931488760473,0.5486143731209848,-1.0654230737253696
30,1,1.135440191721435,0.9978376374225361,0.5225802956423191,-1.2555243887451737
31,1,1.1576147094272338,1.1259349034628126,0.44651372542110035,-1.0895743337411028
32,1,0.9238395388266598,0.7696363425533951,0.5186771691490499,-1.29438958767184
33,1,0.945665086855261,0.9345663658003823,0.4093143426042672,-1.4508951149130505
34,1,0.9248381160174987,0.8354255141783291,0.4948545446617508,-1.1147241142851385
35,1,1.0467533084069136,0.8169809544459373,0.6222464593350956,-1.1148373249370376
36,1,0.895925937860007,0.8015314530783851,0.478826321417749,-1.172023332524927
37,1,0.8908620636589702,0.827269276165348,0.43404519574362077,-1.1009499760695252
38,1,0.9422115025001381,0.7350442944302505,0.41581885171367416,-1.051117380382354
39,1,1.0239984112235916,0.9636937760534404,0.9469803625154626,-0.9579974953400058
40,1,1.0968214484298595,0.8954683506980835,0.6421344992022677,-1.2190591021427493
41,1,0.8219497149629297,0.9052356202771418,0.80327413314114,-1.012673293971367
42,1,1.2247682940984852,0.9582608481586566,0.6288997817633519,-1.0043474919069593
43,1,0.7543490356517236,0.8471843559981782,0.8974666942532987,-1.0655272445179507
44,1,1.0613731100749981,0.8398907142484723,0.624241848457545,-1.0978819134361215
45,1,0.8486248447281749,1.0154605125152465,0.8334011096930667,-1.0783757914074898
46,1,1.0967956071351903,0.9863024001066911,0.8574001271200918,-1.1176439318913152
47,1,1.171378656053356,0.9390510107721523,0.6033030104027781,-1.0335764988407854
48,1,1.001668539945277,0.9827272253536513,0.5809258444775404,-1.1967636113428275
49,1,1.1232473608127902,1.1515811038399622,0.4821474934357893,-1.2179457960505358
50,1,1.218908307890558,1.0366199353185082,0.5389022017865392,-0.9878793488290322
51,1,1.171669255999373,0.9388125275058018,0.519731422623684,-1.1012702170151687
52,1,1.243034925663052,1.0864870364875234,0.5571323835390922,-1.2417054648559736
53,1,1.0164316915920495,1.0682451701556401,0.4573485305805441,-1.2992858800568265
54,1,1.041562613913799,0.9320026417652191,0.5090613730482484,-0.977500647972224
55,1,1.1111571947427272,1.0063373895992953,0.5901008312640224,-1.0598762213500148
56,1,1.1099482064337192,0.9654508205542008,0.5798715068468839,-1.0976057793033485
57,1,1.0581857746143575,1.0262235069589016,0.5120581755833886,-1.1952004017578448
58,1,1.2356485574566833,1.1077799960482557,0.510452784804803,-1.0612628808372009
59,2,0.4957774933889015,0.41103724991596335,0.1956550741763834,-0.7962443988283947
60,2,0.3715863666706601,0.5495683213410926,0.18320598939799496,-1.3972609492457635
61,0,0.3447275574473777,0.6637380554447704,0.2782947537618516,-1.2239061380918372
62,2,0.6763749466465054,0.5580434236781374,0.34348391045471127,-1.0243160769459871
63,1,1.0904294065354891,0.5928271865229116,0.6001943651673589,-1.039864153912293
64,2,0.5637159989648913,0.4289308849152742,0.413114689571675,-1.2471747207359851
65,2,0.853176909353875,0.7017824547777238,0.46942294893160863,-1.2323542874855133
66,1,1.0926722855037259,0.64294330387924,0.5573605503472486,-1.0740459300965919
67,2,0.7960189084746389,0.51672731211829,0.4715509449406549,-0.9992530267164812
68,2,0.496266628478061,0.6217237335559047,0.23123166326866434,-1.3163648183706071
69,2,0.9568086554986921,0.5782422229525315,0.46993949225041687,-0.8170785777062931
70,2,0.44967095695059184,0.6636430113067562,0.3549225984919025,-1.0351194403844985
71,2,1.0173272377307148,0.5230578207569204,0.688312646492206,-1.1181748426905145
72,2,0.6311571794908285,0.5440284904001907,0.5398228326323484,-0.9885799063721616
73,1,1.172642835758602,0.7403652363040082,0.6846676365875374,-1.1740731620440232
74,1,1.0810975798096887,0.6825421044590897,0.5377928401269692,-0.9323760726267624
75,2,0.5395679841268745,0.5173005906039801,0.43302197351552607,-0.9989700725755624
76,2,0.7567005634382511,0.5181010865607758,0.3801896876915947,-0.9164992707348344
77,2,0.434105854055029,0.5666997845440516,0.6130507106643547,-1.1014292599123894
78,2,0.8381216132916596,0.6810075991333419,0.41630259261473457,-1.0991767042016927
79,2,0.753868596975098,0.6194141349764692,0.9712964912642877,-1.308590847828853
80,2,0.8644986187115137,0.32958358753745653,0.502397349081625,-1.0935668556957148
81,2,0.9083599986091547,0.6367217531926405,0.5846878003717858,-1.04804370659082
82,2,0.6809705841242744,0.43904423771095374,0.4481938338486988,-1.2473477075379678
83,0,0.2542134789670389,0.76933774948851,0.7627011886116991,-1.379700808056267
84,2,0.914069329980163,0.5725734482853727,0.5766244759815107,-0.9910336635716868
85,2,0.834208139784376,0.43296539786864896,0.4743777425515542,-1.070149682102303
86,2,0.5853021307834984,0.454122623506039,0.48826506891746285,-1.24038031965152
87,2,0.678830719935943,0.4370493446761985,0.5624900244256684,-1.2627384587839836
88,2,0.5711684169991896,0.5727056876841372,0.5623531313673834,-1.2867051255803894
89,2,0.6985469817510863,0.42739241751646184,0.5372169970748956,-1.249380355605194
90,2,0.4802796524043383,0.48477679308801896,0.5034947788482913,-1.2936505745033025
91,2,0.47082305643983174,0.502950548560229,0.48760616593543915,-1.285781031873353
92,2,0.388076469269797,0.5233891768561652,0.4430401827759037,-1.3571318288431398
93,2,0.8395525302391217,0.46931976389450686,0.842542094759793,-1.010723624091705
94,2,0.8941818492253933,0.5201483875461096,0.666495713085532,-0.9164121832229213
95,1,1.042629421722075,0.7641551613124259,0.5875444515645514,-1.178208411900919
96,2,0.6135301284310795,0.6259339906987922,0.5619301724658018,-0.7864266780356047
97,2,0.8851520029903073,0.48450218899515857,0.5470963229898687,-1.0647988096233145
98,1,1.1476433948066955,0.7061984501625116,0.5817235053645321,-1.1143114637366691
99,2,0.9042798128221881,0.5530082881150373,0.8928971599838731,-1.375562604815133
100,2,0.8431173946012077,0.5794419902432892,0.54683997537493,-0.9797276466167884
101,2,0.633412015412612,0.46008313721990923,0.43758971633095534,-0.9492898779581629
102,2,0.7238081426452568,0.5674417276533383,0.7598523575808193,-1.1087725490018845
103,2,0.6313003743679203,0.4645293264285505,0.5650133733179914,-1.0958618871246946
104,2,0.8195124293971686,0.5347714530588197,0.5913316373617102,-1.0855239069834448
105,2,0.4269520232585553,0.4693822643031573,0.717963574808635,-1.4782776912092306
106,2,0.6910473079097291,0.5185693830881732,0.5722633307109019,-1.1163591900362673
107,2,0.47333642706277596,0.5488541182952764,0.5347074976954037,-1.240797892947089
108,2,0.7513613970942302,0.4655527619104427,0.6136559301966417,-1.1606200343999222
109,1,1.0494806367789054,0.6188890353166675,0.6797388910023123,-1.1841301750297795
110,1,0.9631768517047519,0.7821511469773498,1.0743842150847762,-1.0332414445529143
111,2,0.7111142070539068,0.4834116585903082,0.7385147214485066,-0.9806474440359619
112,2,0.4668456432145989,0.6341815748981906,0.5720608152723542,-1.4570326159577727
113,2,0.6855343900471481,0.4803607644525493,0.4254780046585872,-1.2566440168698345
114,2,0.7026169148717836,0.46797560999552984,0.5904448498550843,-1.2634797463890861
115,2,0.7975953272837776,0.3341558952008499,0.5625953629828104,-1.4678306169366726
116,2,0.7349550016898432,0.4224932643795115,0.5808695319114267,-1.0227890791119794
117,2,0.716021934894178,0.42688621310601016,0.6183866092685989,-1.1084087888785017
118,0,0.27712040745496236,0.6142020168797775,0.6664755003821401,-1.0194813191169427
119,2,0.6300625031341317,0.5361407749260704,0.8347591676143875,-1.0873145129434518
120,2,0.9075191432158437,0.6713898575278744,0.7897613714328595,-1.1458114166509659
121,1,1.0652728890561325,0.7855343871438023,0.8894219399616451,-1.5549852512355975
122,2,0.5391831695236944,0.599741863529579,1.067656192801452,-1.253753065186503
123,2,0.6403026028936328,0.738410474449469,1.2862859998748701,-1.023991277683682
124,1,0.9474149819777254,0.6892412164676942,1.222071978696354,-1.0206146638703484
125,2,0.7655728874321119,0.5100102521019235,0.7357509326477472,-1.1607765043000073
126,2,0.7987447060452909,0.6073481752263492,0.6842181794001067,-1.220268110316068
127,2,0.5183970034550738,0.5667795549616892,0.6849318355484111,-1.5054257407966853
128,2,0.7048794054397269,0.4625745646534364,0.6823730720526563,-1.2273314793657795
129,2,0.44533351658774434,0.6816592039923329,0.9074233126465812,-1.1493855049667874
130,2,0.45893948480660224,0.7108624993665789,0.309403101111394,-0.7805364457601446
131,0,0.295069454669631,0.795576043201864,0.5380224493169163,-0.7993365748417596
132,0,0.2516570201331298,0.7794998501562455,0.45422767318526786,-0.8556569794662062
133,0,0.34115135576031314,0.833990012463863,0.6268504706714071,-0.7287920621940057
134,0,0.2719117917861323,0.7413595833269709,0.2726524157044851,-1.325002478216573
135,0,0.13715601567099486,0.8827075006089454,0.378239689193661,-1.3174266967254153
136,0,0.013818523957511313,0.8304522359964356,0.7093864938992785,-1.163910628511387
137,0,-0.009445983690711817,0.8633260879368713,0.9160698002134432,-1.3586019816298263
138,0,0.10764500670632073,0.8072679211873043,0.5769880491477253,-1.241224176330788
139,0,0.27334723697994734,0.7493653425986291,0.5857690070736903,-1.289288144066489
140,0,0.20842123700075824,0.7167233428664315,0.5339982097923659,-1.2262181469417424
141,0,0.31140332560587625,0.7992277555482484,0.4614940097988656,-0.9817568589546555
142,0,0.16242251960029583,0.688001909425851,0.5755290763789725,-1.1942429942905741
143,0,0.2175656456918689,0.8070932685204097,0.8431300993870594,-1.1375854608349225
144,0,0.29859705451925284,1.0751550414217625,0.6037169217584499,-0.8466231594732215
145,0,0.22769060950042164,0.8508460846370878,0.6164788501354411,-1.0438961497079404
146,0,-0.06976440430343867,0.812332726662989,0.7776155630884979,-0.900367113638285
147,0,0.08048414568018313,1.0146362047678785,0.749818750949051,-1.0951235921565146
148,0,0.2011393768760179,1.0329245992862277,0.5732132297907168,-1.1094930135992163
149,0,0.18114534825974857,1.099427110020007,0.6438500860023137,-0.9264715464967763
150,0,0.2987662528917893,1.0307633009292747,0.5994789553162332,-0.8182964133694229
151,0,0.28112854875168514,1.105717589478084,0.5163851595728791,-0.821770015278501
152,0,0.4097040674275277,0.8890966993807111,0.5247264673560483,-0.9540562860869096
153,0,0.15166035458198512,1.1739188027463594,0.5449119046869974,-1.3158971523273661
154,0,0.2221687244791435,0.8700669619014344,0.2763868978056653,-1.1920719280170209
155,0,0.023040986693161562,1.1155947758190423,0.8123822649532126,-1.2960435737135116
156,0,0.14082697965208654,1.0624683097643866,0.7158235471409125,-1.128454148057361
157,0,0.140045202531375,1.0066027612027337,0.5230351697115273,-1.4158552148680228
158,0,0.47705977536035693,1.2820663125265752,0.5019203115380347,-1.4148708916958768
159,0,0.40286401694243557,1.175053687573553,0.45312441889846217,-1.3453366449167912
160,0,0.16094247969833678,0.9736745457292982,0.6813565687434378,-1.1746479679335913
161,0,0.2269672305725114,0.8504496559909197,0.5196094477332914,-1.1917683807289374
162,0,0.16488551749490424,0.7852188575014745,0.5831968394334008,-1.3300538018516361
163,0,0.21597194213196325,0.850814122980962,0.5712750457289734,-0.9901556756955708
164,0,0.17244883650108725,1.0083967462418482,0.44967523814622334,-1.036767154953528
165,0,0.044991841396253764,0.8793130299535795,0.7089308058698506,-1.1600051522190742
166,0,0.22034570738353032,1.1722571831505952,0.5886477313753702,-1.1308412926833207
167,0,0.17637630675735974,1.084303895302095,0.501202680626797,-1.0101545933301532
168,0,0.31012245794757837,1.0303113877154888,0.49596123920708324,-1.1006350262692575
169,0,0.27138697946685914,1.1028645274970288,0.8138818439629764,-0.9197208036113613
170,0,0.15402221953913756,0.7561629606056445,0.5238909619470518,-0.9701123757436235
171,0,0.06835962322714016,0.9564041922890546,0.37505965964503113,-1.0776550259409805
172,0,0.22910088241339185,1.0601264829987578,0.4340050946970638,-1.1001305985057521
173,0,0.043385917841776665,1.1167075441472096,0.8494079908177574,-1.1542559986313514
174,0,0.21594986180512124,1.0319014320690305,0.6614642470798452,-1.1054704714478611
175,0,0.15904493086700086,1.2449012985694925,0.625210106057291,-1.0366825796856372
176,0,0.22288815218910124,1.1194067445713638,0.41476455165224224,-1.2124310733667523
177,0,0.09434761404829038,1.10410904214942,0.7136806504326662,-1.2966613859594516
